requests: 166, responses: 154
utc     | id8     | bytes  | structural prefix / divergence               | msgs p->c       | max_tokens | routing              | provider | prompt/cached/completion  | cost | colo | ttft
16:31:07 | c6af2687 | 1415701 | PURE-APPEND: prefix 1300696B (92.9%) + suffix 99275B, inserted 15725B at @1300696 | 226->236 (+10/-0) |    110625 | -                    | Z.AI     |        315538/310144/571 | 0.00519946 | SIN  | 73
16:31:33 | e985c676 | 1420855 | PURE-APPEND: prefix 1316421B (93.0%) + suffix 99275B, inserted 5154B at @1316421 | 236->238 (+2/-0) |    111066 | -                    | Z.AI     |         316199/315520/53 | 0.004796975 | SIN  | 57
16:31:43 | a4a4a55b | 1433852 | PURE-APPEND: prefix 1321575B (93.0%) + suffix 99275B, inserted 12997B at @1321575 | 238->240 (+2/-0) |    111090 | -                    | Z.AI     |       319677/316160/1450 | 0.005368675 | SIN  | 74
16:32:35 | 3eccff57 | 1447108 | PURE-APPEND: prefix 1334572B (93.1%) + suffix 99275B, inserted 13256B at @1334572 | 240->242 (+2/-0) |    112179 | -                    | Z.AI     |        321602/319616/313 | 0.00502144 | SIN  | 58
16:32:55 | e327dcc2 | 1456071 | PURE-APPEND: prefix 1347828B (93.1%) + suffix 99275B, inserted 8963B at @1347828 | 242->245 (+3/-0) |    112404 | -                    | Z.AI     |       323454/321600/1462 | 0.00532855 | SIN  | 83
16:33:41 | 20227c50 | 1466611 | PURE-APPEND: prefix 1356791B (93.2%) + suffix 99275B, inserted 10540B at @1356791 | 245->247 (+2/-0) |    113457 | -                    | -        |                        - | - | -    | -
16:34:39 | e9db6276 | 1466737 | PURE-APPEND: prefix 1367331B (93.2%) + suffix 99275B, inserted 126B at @1367331 | 247->248 (+1/-0) |    113475 | -                    | Z.AI     |        324959/324864/510 | 0.005007585 | SIN  | 82
16:35:00 | 36acd90d | 1471008 | PURE-APPEND: prefix 1367457B (93.2%) + suffix 99275B, inserted 4271B at @1367457 | 248->250 (+2/-0) |    113814 | -                    | Z.AI     |         325545/324928/96 | 0.004944195 | SIN  | 66
16:35:10 | 9cede1ed | 1471607 | PURE-APPEND: prefix 1371728B (93.3%) + suffix 99275B, inserted 599B at @1371728 | 250->252 (+2/-0) |    113838 | -                    | Z.AI     |       325652/325504/1715 | 0.00532241 | SIN  | 52
16:36:23 | 8bb1acc1 | 1480499 | PURE-APPEND: prefix 1372327B (93.3%) + suffix 99275B, inserted 8892B at @1372327 | 252->254 (+2/-0) |    114012 | -                    | Z.AI     |         327376/325632/80 | 0.00503528 | SIN  | 86
16:36:42 | c8105ec1 | 1481570 | PURE-APPEND: prefix 1381219B (93.3%) + suffix 99275B, inserted 1071B at @1381219 | 254->257 (+3/-0) |    114057 | -                    | -        |                        - | - | -    | 67
16:38:37 | e20440ec | 1481860 | PURE-APPEND: prefix 1382290B (93.3%) + suffix 99275B, inserted 290B at @1382290 | 257->258 (+1/-0) |    114105 | -                    | Z.AI     |        327743/327616/733 | 0.005107015 | SIN  | 56
16:39:06 | 0621c2cd | 1495714 | PURE-APPEND: prefix 1382580B (93.3%) + suffix 99275B, inserted 13854B at @1382580 | 258->261 (+3/-0) |    114657 | -                    | Z.AI     |        330796/327680/386 | 0.0052454 | SIN  | 55
16:39:27 | 1327ee93 | 1499176 | PURE-APPEND: prefix 1396434B (93.4%) + suffix 99275B, inserted 3462B at @1396434 | 261->263 (+2/-0) |    114936 | -                    | Z.AI     |         331313/330752/42 | 0.005013855 | SIN  | 2
16:39:36 | 81bc92c3 | 1504444 | PURE-APPEND: prefix 1399896B (93.4%) + suffix 99275B, inserted 5268B at @1399896 | 263->265 (+2/-0) |    114960 | -                    | Z.AI     |        332460/331264/885 | 0.00527991 | SIN  | 83
16:40:04 | 6589962c | 1513835 | PURE-APPEND: prefix 1405164B (93.4%) + suffix 99275B, inserted 9391B at @1405164 | 265->268 (+3/-0) |    115605 | -                    | Z.AI     |        333945/332416/830 | 0.005308415 | SIN  | 71
16:40:35 | 92aa65e7 | 1523423 | PURE-APPEND: prefix 1414555B (93.4%) + suffix 99275B, inserted 9588B at @1414555 | 268->270 (+2/-0) |    116247 | -                    | Z.AI     |       335428/333888/1618 | 0.00552832 | SIN  | 54
16:41:20 | 095aca58 | 1531846 | PURE-APPEND: prefix 1424143B (93.5%) + suffix 99275B, inserted 8423B at @1424143 | 270->272 (+2/-0) |    117384 | -                    | Z.AI     |       337350/335424/2390 | 0.00577331 | SIN  | 53
16:43:30 | cc9b5b45 | 1530606 | MUTATION! prefix 93.43% suffix 99277 inserted 192 — mid-history change | 272->272 (+1/-1) |    117159 | -                    | Z.AI     |       337108/335424/1282 | 0.00547816 | SIN  | 12
16:44:09 | 76c1c7c3 | 1541054 | PURE-APPEND: prefix 1431326B (93.5%) + suffix 99275B, inserted 10448B at @1431326 | 272->274 (+2/-0) |    118047 | -                    | Z.AI     |        338397/337024/143 | 0.005194085 | SIN  | 58
16:44:27 | aeba881a | 1541832 | PURE-APPEND: prefix 1441774B (93.6%) + suffix 99275B, inserted 778B at @1441774 | 274->276 (+2/-0) |    118071 | -                    | -        |                        - | - | -    | -
16:46:16 | f6fe3820 | 1542091 | PURE-APPEND: prefix 1442552B (93.6%) + suffix 99275B, inserted 259B at @1442552 | 276->277 (+1/-0) |    118113 | -                    | Z.AI     |       338642/338496/3263 | 0.00590414 | SIN  | 72
16:48:23 | 64ee4d11 | 1542214 | PURE-APPEND: prefix 1442811B (93.6%) + suffix 99275B, inserted 123B at @1442811 | 277->278 (+1/-0) |    118131 | -                    | Z.AI     |       338678/338624/1401 | 0.00543366 | SIN  | 57
16:49:18 | cee5de58 | 1555040 | PURE-APPEND: prefix 1442934B (93.6%) + suffix 99275B, inserted 12826B at @1442934 | 278->280 (+2/-0) |    119190 | -                    | Z.AI     |       340469/338624/2011 | 0.005720485 | SIN  | 58
16:50:33 | a9b4de49 | 1567414 | PURE-APPEND: prefix 1455760B (93.6%) + suffix 99275B, inserted 12374B at @1455760 | 280->282 (+2/-0) |    119214 | -                    | Z.AI     |        343514/340416/261 | 0.00540384 | SIN  | 74
16:50:49 | 24a508bb | 1571314 | PURE-APPEND: prefix 1468134B (93.7%) + suffix 99275B, inserted 3900B at @1468134 | 282->284 (+2/-0) |    119397 | -                    | Z.AI     |        344264/343488/452 | 0.00532352 | SIN  | 67
16:51:11 | ca0f360f | 1586351 | PURE-APPEND: prefix 1472034B (93.7%) + suffix 99275B, inserted 15037B at @1472034 | 284->286 (+2/-0) |    119742 | -                    | Z.AI     |        347614/344256/909 | 0.00564294 | SIN  | 55
16:52:12 | 53a8e16a | 1593207 | PURE-APPEND: prefix 1487071B (93.7%) + suffix 99275B, inserted 6856B at @1487071 | 286->288 (+2/-0) |    120135 | -                    | Z.AI     |         348835/347584/71 | 0.005325335 | SIN  | 80
16:52:25 | 7dd0b54e | 1595149 | PURE-APPEND: prefix 1493927B (93.8%) + suffix 99275B, inserted 1942B at @1493927 | 288->290 (+2/-0) |    120159 | -                    | Z.AI     |        349285/348800/651 | 0.005431125 | SIN  | 53
16:53:00 | 7e72046c | 1599588 | PURE-APPEND: prefix 1495869B (93.8%) + suffix 99275B, inserted 4439B at @1495869 | 290->292 (+2/-0) |    120519 | -                    | Z.AI     |       350100/349248/1370 | 0.00564512 | SIN  | 75
17:02:12 | 37f10c37 | 1605401 | PURE-APPEND: prefix 1500308B (93.8%) + suffix 99275B, inserted 5813B at @1500308 | 292->294 (+2/-0) |    121272 | -                    | Z.AI     |        351539/350080/859 | 0.005575375 | KUL  | 53
17:02:45 | 521aabd2 | 1626656 | PURE-APPEND: prefix 1506121B (93.8%) + suffix 99275B, inserted 21255B at @1506121 | 294->297 (+3/-0) |    121935 | -                    | Z.AI     |        355882/351488/889 | 0.00582412 | KUL  | 53
17:03:21 | 7fb55d20 | 1632923 | PURE-APPEND: prefix 1527376B (93.9%) + suffix 99275B, inserted 6267B at @1527376 | 297->299 (+2/-0) |    122427 | -                    | Z.AI     |        356840/355840/178 | 0.0054571 | KUL  | 1
17:04:43 | 8f804867 | 1632998 | PURE-APPEND: prefix 1533643B (93.9%) + suffix 99275B, inserted 75B at @1533643 | 299->300 (+1/-0) |    122436 | -                    | Z.AI     |        356868/356800/218 | 0.0054116 | KUL  | 66
17:04:59 | 248fb201 | 1634398 | PURE-APPEND: prefix 1533718B (93.9%) + suffix 99275B, inserted 1400B at @1533718 | 300->302 (+2/-0) |    122496 | -                    | Z.AI     |        357110/356864/406 | 0.00547291 | KUL  | 51
17:05:11 | 4b17e3c1 | 1636974 | PURE-APPEND: prefix 1535118B (93.9%) + suffix 99275B, inserted 2576B at @1535118 | 302->304 (+2/-0) |    122664 | -                    | Z.AI     |         357549/357056/67 | 0.005409565 | KUL  | 77
17:05:18 | de856f75 | 1639840 | PURE-APPEND: prefix 1537694B (93.9%) + suffix 99275B, inserted 2866B at @1537694 | 304->307 (+3/-0) |    122712 | -                    | Z.AI     |        358267/357504/659 | 0.005584535 | KUL  | 52
17:05:41 | 1e065795 | 1654209 | PURE-APPEND: prefix 1540560B (93.9%) + suffix 99275B, inserted 14369B at @1540560 | 307->310 (+3/-0) |    123186 | -                    | Z.AI     |       361452/358208/1594 | 0.00601492 | KUL  | 61
17:07:04 | fcedccc8 | 1664149 | PURE-APPEND: prefix 1554929B (94.0%) + suffix 99275B, inserted 9940B at @1554929 | 310->312 (+2/-0) |    123804 | -                    | Z.AI     |        363055/361408/769 | 0.005736895 | KUL  | 70
17:45:04 | b2c5a0b9 | 428231 | MUTATION! prefix 3.43% suffix 56023 inserted 315078 — mid-history change | 312->10 (+8/-310) |     67395 | -                    | Z.AI     |            112012/0/2334 | 0.0089844 | KUL  | 96
17:46:10 | d74fc4df | 482304 | PURE-APPEND: prefix 328741B (76.8%) + suffix 99486B, inserted 54073B at @328741 |  10->15 (+5/-0) |     69327 | -                    | Z.AI     |        122346/112000/547 | 0.0025927 | KUL  | 74
17:46:31 | 097561a1 | 526956 | PURE-APPEND: prefix 382814B (79.4%) + suffix 99486B, inserted 44652B at @382814 |  15->19 (+4/-0) |     69750 | -                    | Z.AI     |        133228/122304/405 | 0.00275511 | KUL  | 55
17:46:48 | 8c72ba76 | 539891 | PURE-APPEND: prefix 427466B (81.1%) + suffix 99486B, inserted 12935B at @427466 |  19->22 (+3/-0) |     70050 | -                    | Z.AI     |       136063/133184/2087 | 0.002735435 | KUL  | 68
17:47:59 | 6c1a0a6b | 585543 | PURE-APPEND: prefix 440401B (81.6%) + suffix 99486B, inserted 45652B at @440401 |  22->26 (+4/-0) |     71667 | -                    | Z.AI     |       145652/136000/3483 | 0.00363465 | KUL  | 58
17:49:29 | 63463f85 | 618018 | PURE-APPEND: prefix 486053B (83.0%) + suffix 99486B, inserted 32475B at @486053 |  26->29 (+3/-0) |     74463 | -                    | Z.AI     |        149804/145600/128 | 0.0025313 | KUL  | 72
17:49:40 | d51d2684 | 627775 | PURE-APPEND: prefix 518528B (83.9%) + suffix 99486B, inserted 9757B at @518528 |  29->31 (+2/-0) |     74580 | -                    | Z.AI     |        151841/149760/841 | 0.002612725 | KUL  | 68
17:50:11 | 01f6544f | 652348 | PURE-APPEND: prefix 528285B (84.2%) + suffix 99486B, inserted 24573B at @528285 |  31->33 (+2/-0) |     75273 | -                    | Z.AI     |       157351/151808/1244 | 0.003003845 | KUL  | 53
17:50:52 | 2dbfa88a | 707601 | MUTATION! prefix 50.39% suffix 99522 inserted 279336 — mid-history change | 33->37 (+28/-24) |     76317 | -                    | Z.AI     |       169955/112000/1545 | 0.006412875 | KUL  | 81
17:52:23 | 722b7642 | 720735 | PURE-APPEND: prefix 608111B (85.9%) + suffix 99486B, inserted 13134B at @608111 |  37->39 (+2/-0) |     77205 | -                    | Z.AI     |        171825/169920/795 | 0.002890425 | KUL  | 65
17:53:49 | 24b04fbe | 725347 | PURE-APPEND: prefix 621245B (86.2%) + suffix 99486B, inserted 4612B at @621245 |  39->42 (+3/-0) |     77289 | -                    | Z.AI     |         172728/171776/75 | 0.00266679 | KUL  | 87
17:54:04 | eaf3e1ae | 726304 | PURE-APPEND: prefix 625857B (86.3%) + suffix 99486B, inserted 957B at @625857 |  42->44 (+2/-0) |     77352 | -                    | Z.AI     |         172910/172672/74 | 0.00262643 | KUL  | 68
17:54:28 | af9a9659 | 727191 | PURE-APPEND: prefix 626814B (86.3%) + suffix 99486B, inserted 887B at @626814 |  44->46 (+2/-0) |     77415 | -                    | Z.AI     |         173007/172864/66 | 0.002620185 | KUL  | 54
17:54:43 | 387c1371 | 728217 | PURE-APPEND: prefix 627701B (86.3%) + suffix 99486B, inserted 1026B at @627701 |  46->48 (+2/-0) |     77439 | -                    | Z.AI     |        173257/172992/498 | 0.002739255 | KUL  | 55
17:55:09 | 1bd38078 | 733150 | PURE-APPEND: prefix 628727B (86.3%) + suffix 99486B, inserted 4933B at @628727 |  48->50 (+2/-0) |     77814 | -                    | Z.AI     |        173956/173248/986 | 0.00289832 | KUL  | 68
17:56:31 | 5612a9fd | 740806 | PURE-APPEND: prefix 633660B (86.4%) + suffix 99486B, inserted 7656B at @633660 |  50->52 (+2/-0) |     78111 | -                    | Z.AI     |         175519/173952/77 | 0.002746055 | KUL  | 59
17:56:44 | a24b85c7 | 741849 | PURE-APPEND: prefix 641316B (86.6%) + suffix 99486B, inserted 1043B at @641316 |  52->54 (+2/-0) |     78147 | -                    | Z.AI     |        175731/175488/544 | 0.002786545 | KUL  | 82
17:57:11 | 43c8031d | 746462 | PURE-APPEND: prefix 642359B (86.6%) + suffix 99486B, inserted 4613B at @642359 |  54->56 (+2/-0) |     78561 | -                    | Z.AI     |         176308/175680/64 | 0.0026983 | KUL  | 10
17:57:24 | 38290225 | 747065 | PURE-APPEND: prefix 646972B (86.7%) + suffix 99486B, inserted 603B at @646972 |  56->58 (+2/-0) |     78585 | -                    | Z.AI     |         176405/176256/24 | 0.002661015 | KUL  | 7
17:57:33 | fb0ddd9e | 747562 | PURE-APPEND: prefix 647575B (86.7%) + suffix 99486B, inserted 497B at @647575 |  58->60 (+2/-0) |     78609 | -                    | Z.AI     |         176525/176384/72 | 0.002674335 | KUL  | 63
17:57:48 | 9aec5cd7 | 748895 | PURE-APPEND: prefix 648072B (86.7%) + suffix 99486B, inserted 1333B at @648072 |  60->62 (+2/-0) |     78633 | -                    | Z.AI     |        176857/176512/157 | 0.002712805 | KUL  | 53
17:58:58 | 9f8bb6d1 | 750771 | PURE-APPEND: prefix 649405B (86.7%) + suffix 99486B, inserted 1876B at @649405 |  62->64 (+2/-0) |     78726 | -                    | Z.AI     |        177201/176832/101 | 0.002705405 | KUL  | 55
17:59:16 | 528c95a2 | 751726 | PURE-APPEND: prefix 651281B (86.7%) + suffix 99486B, inserted 955B at @651281 |  64->66 (+2/-0) |     78777 | -                    | Z.AI     |         177338/177152/24 | 0.00267723 | KUL  | 39
17:59:27 | f4d9bab8 | 752223 | PURE-APPEND: prefix 652236B (86.8%) + suffix 99486B, inserted 497B at @652236 |  66->68 (+2/-0) |     78801 | -                    | Z.AI     |         177464/177280/74 | 0.0026915 | KUL  | 3
17:59:45 | 5e58cc4f | 752730 | PURE-APPEND: prefix 652733B (86.8%) + suffix 99486B, inserted 507B at @652733 |  68->70 (+2/-0) |     78825 | -                    | Z.AI     |        177577/177408/140 | 0.002708795 | KUL  | 74
17:59:59 | 9455eb70 | 753871 | PURE-APPEND: prefix 653240B (86.8%) + suffix 99486B, inserted 1141B at @653240 |  70->72 (+2/-0) |     78897 | -                    | Z.AI     |        177761/177536/113 | 0.002708165 | KUL  | 82
18:00:16 | 7c05bc00 | 754880 | PURE-APPEND: prefix 654381B (86.8%) + suffix 99486B, inserted 1009B at @654381 |  72->74 (+2/-0) |     78969 | -                    | Z.AI     |         177975/177728/73 | 0.002702695 | KUL  | 4
18:00:31 | a7bc2e93 | 755911 | PURE-APPEND: prefix 655390B (86.8%) + suffix 99486B, inserted 1031B at @655390 |  74->76 (+2/-0) |     78993 | -                    | Z.AI     |        178223/177920/138 | 0.002726025 | KUL  | 59
18:00:49 | 463d100c | 760434 | PURE-APPEND: prefix 656421B (86.8%) + suffix 99486B, inserted 4523B at @656421 |  76->78 (+2/-0) |     79104 | -                    | Z.AI     |        179479/178176/715 | 0.002949115 | KUL  | 53
18:02:29 | 9a73dc07 | 763120 | PURE-APPEND: prefix 660944B (86.9%) + suffix 99486B, inserted 2686B at @660944 |  78->80 (+2/-0) |     79128 | -                    | Z.AI     |         180202/179456/74 | 0.00276629 | KUL  | 2
18:02:46 | abe58096 | 764171 | PURE-APPEND: prefix 663630B (87.0%) + suffix 99486B, inserted 1051B at @663630 |  80->82 (+2/-0) |     79152 | -                    | Z.AI     |        180456/180160/287 | 0.00279635 | KUL  | 62
18:03:08 | 8ed93b61 | 766360 | PURE-APPEND: prefix 664681B (87.0%) + suffix 99486B, inserted 2189B at @664681 |  82->84 (+2/-0) |     79317 | -                    | Z.AI     |        180750/180416/131 | 0.00276404 | KUL  | 56
18:03:27 | cafe83be | 768064 | PURE-APPEND: prefix 666870B (87.0%) + suffix 99486B, inserted 1704B at @666870 |  84->86 (+2/-0) |     79392 | -                    | Z.AI     |         181060/180736/74 | 0.00275384 | KUL  | 89
18:03:43 | 81b2aabb | 769145 | PURE-APPEND: prefix 668574B (87.0%) + suffix 99486B, inserted 1081B at @668574 |  86->88 (+2/-0) |     79416 | -                    | Z.AI     |        181311/181056/515 | 0.002863715 | KUL  | 85
18:04:12 | 302822cc | 774006 | PURE-APPEND: prefix 669655B (87.1%) + suffix 99486B, inserted 4861B at @669655 |  88->90 (+2/-0) |     79797 | -                    | Z.AI     |         182013/181248/36 | 0.002785095 | KUL  | 55
18:04:30 | 26dbdca7 | 774960 | PURE-APPEND: prefix 674516B (87.1%) + suffix 99486B, inserted 954B at @674516 |  90->92 (+2/-0) |     79821 | -                    | Z.AI     |        182319/181952/100 | 0.002781805 | KUL  | 104
18:04:50 | 0e019c66 | 776629 | PURE-APPEND: prefix 675470B (87.2%) + suffix 99486B, inserted 1669B at @675470 |  92->94 (+2/-0) |     79881 | -                    | Z.AI     |        182680/182272/153 | 0.00280293 | KUL  | 86
18:05:14 | a8d9e34f | 781171 | PURE-APPEND: prefix 677139B (87.2%) + suffix 99486B, inserted 4542B at @677139 |  94->96 (+2/-0) |     79986 | -                    | Z.AI     |        183810/182656/600 | 0.00297639 | KUL  | 60
